time_ms,ax,ay,az,gx,gy,gz,label
9320,-0.52,0.72,-0.47,2.62,-0.49,0.92,laying
9347,-0.52,0.72,-0.47,2.81,-0.43,0.98,laying
9373,-0.52,0.72,-0.47,2.75,-0.37,0.85,laying
9399,-0.52,0.72,-0.47,2.87,-0.43,0.79,laying
9425,-0.52,0.72,-0.47,2.62,-0.49,0.73,laying
9452,-0.52,0.72,-0.47,2.75,-0.31,0.79,laying
9478,-0.52,0.72,-0.47,2.69,-0.37,0.79,laying
9504,-0.52,0.72,-0.47,2.69,-0.55,0.85,laying
9530,-0.52,0.72,-0.47,2.5,-0.49,0.85,laying
9557,-0.52,0.72,-0.47,2.69,-0.49,0.92,laying
9584,-0.52,0.72,-0.47,2.75,-0.73,0.79,laying
9611,-0.52,0.72,-0.47,2.69,-0.43,0.73,laying
9638,-0.52,0.72,-0.47,2.69,-0.37,0.79,laying
9665,-0.52,0.72,-0.47,2.62,-0.18,0.92,laying
9692,-0.52,0.72,-0.47,2.69,-0.31,0.98,laying
9719,-0.52,0.72,-0.47,2.75,-0.37,0.85,laying
9745,-0.52,0.72,-0.47,2.87,-0.31,0.79,laying
9772,-0.52,0.72,-0.47,2.62,-0.37,0.79,laying
9799,-0.52,0.72,-0.47,2.62,-0.49,0.79,laying
9825,-0.52,0.72,-0.47,2.81,-0.55,0.92,laying
9851,-0.52,0.72,-0.47,2.56,-0.61,1.04,laying
9878,-0.52,0.72,-0.47,2.69,-0.55,0.73,laying
9905,-0.52,0.72,-0.47,2.75,-0.61,0.67,laying
9931,-0.52,0.72,-0.47,2.75,-0.49,0.79,laying
9958,-0.52,0.72,-0.47,2.93,-0.55,0.79,laying
9985,-0.52,0.72,-0.47,2.75,-0.67,0.73,laying
10012,-0.52,0.72,-0.47,2.5,-0.73,0.92,laying
10038,-0.52,0.72,-0.47,2.5,-0.55,0.98,laying
10064,-0.52,0.72,-0.47,2.5,-0.55,0.98,laying
10091,-0.52,0.72,-0.47,2.69,-0.49,0.85,laying
10118,-0.52,0.72,-0.47,2.75,-0.61,0.67,laying
10145,-0.52,0.72,-0.47,2.75,-0.55,0.79,laying
10172,-0.52,0.72,-0.47,2.62,-0.55,0.79,laying
10199,-0.52,0.72,-0.47,2.69,-0.55,1.04,laying
10227,-0.52,0.72,-0.47,2.75,-0.24,0.92,laying
10254,-0.52,0.72,-0.47,2.69,-0.24,0.92,laying
10281,-0.52,0.72,-0.47,2.56,-0.49,0.67,laying
10308,-0.52,0.72,-0.47,2.5,-0.85,0.37,laying
10335,-0.52,0.72,-0.47,2.5,-1.1,0.37,laying
10362,-0.52,0.72,-0.47,2.81,-1.04,0.37,laying
10388,-0.52,0.72,-0.47,2.75,-0.73,0.67,laying
10415,-0.52,0.72,-0.47,2.56,-0.79,0.85,laying
10442,-0.52,0.72,-0.47,2.38,-0.49,1.16,laying
10468,-0.52,0.72,-0.47,2.69,-0.24,1.22,laying
10495,-0.52,0.71,-0.47,2.81,-0.37,1.04,laying
10522,-0.52,0.72,-0.47,2.87,-0.31,0.92,laying
10549,-0.52,0.72,-0.47,2.81,-0.43,0.73,laying
10576,-0.52,0.72,-0.47,2.69,-0.67,0.43,laying
10602,-0.52,0.72,-0.47,2.81,-0.67,0.49,laying
10628,-0.52,0.72,-0.47,2.69,-0.61,0.73,laying
10654,-0.52,0.72,-0.47,2.62,-0.49,0.79,laying
10681,-0.52,0.72,-0.47,2.75,-0.37,1.04,laying
10708,-0.52,0.72,-0.47,2.81,-0.31,0.98,laying
10734,-0.52,0.72,-0.47,2.62,-0.49,0.92,laying
10761,-0.52,0.72,-0.47,2.75,-0.43,0.73,laying
10788,-0.52,0.72,-0.47,2.62,-0.61,0.61,laying
10814,-0.52,0.72,-0.47,2.75,-0.55,0.79,laying
10840,-0.52,0.72,-0.47,2.75,-0.43,0.73,laying
10866,-0.52,0.72,-0.47,2.62,-0.55,0.67,laying
10892,-0.52,0.72,-0.47,2.75,-0.67,0.73,laying
10918,-0.52,0.72,-0.47,2.81,-0.49,0.61,laying
10944,-0.52,0.72,-0.47,2.69,-0.67,0.61,laying
10971,-0.52,0.72,-0.47,2.81,-0.67,0.67,laying
10998,-0.52,0.72,-0.47,2.75,-0.49,0.92,laying
11024,-0.52,0.72,-0.47,2.75,-0.43,0.79,laying
11051,-0.52,0.72,-0.47,2.62,-0.55,0.92,laying
11077,-0.52,0.72,-0.47,2.75,-0.49,0.73,laying
11103,-0.52,0.72,-0.47,2.69,-0.55,0.79,laying
